id,aligned_id,line,work_id
6032,185,Capítulo VIII,CO032MA
6033,186,"No dia seguinte estava Mendonça em casa fumando charutos sobre charutos, recurso das grandes ocasiões, quando parou à porta dele um carro, apeando-se pouco depois a mãe de Jorge. A visita pareceu de mau agouro ao médico. Mas apenas a velha entrou, dissipou-lhe o receio.",CO032MA
6034,187,"– Creio, disse D. Antônia, que a minha idade permite visitar um homem solteiro.",CO032MA
6035,188,"Mendonça procurou sorrir ouvindo este gracejo; mas não pôde. Convidou a boa senhora a sentar-se, e sentou-se ele também esperando que ela lhe explicasse a causa da visita.",CO032MA
6036,189,"– Escrevi-lhe ontem, disse ela, para que fosse ver-me hoje; preferi vir cá, receando que por qualquer motivo não fosse a Mata-cavalos.",CO032MA
6037,190,– Queria então incumbir-me?,CO032MA
6038,191,"– De cousa nenhuma, respondeu a velha sorrindo; incumbir disse-lhe eu, como diria qualquer outra cousa indiferente; quero informá-lo.",CO032MA
6039,192,– Ah! de quê?,CO032MA
6040,193,– Sabe quem ficou hoje de cama?,CO032MA
6041,194,– D. Margarida?,CO032MA
6042,195,"– É verdade; amanheceu um pouco doente; diz que passou a noite mal. Eu creio que sei a razão, acrescentou D. Antônia rindo maliciosamente para Mendonça.",CO032MA
6043,196,– Qual será então a razão? perguntou o médico.,CO032MA
6044,197,– Pois não percebe?,CO032MA
6045,198,– Não.,CO032MA
6046,199,– Margarida ama-o.,CO032MA
6047,200,Mendonça levantou-se da cadeira como por uma mola. A declaração da tia da viúva era tão inesperada que o rapaz cuidou estar sonhando.,CO032MA
6048,201,"– Ama-o, repetiu D. Antônia.",CO032MA
6049,202,"– Não creio, respondeu Mendonça depois de algum silêncio; há de ser engano seu.",CO032MA
6050,203,– Engano! disse a velha.,CO032MA
6051,204,"D. Antônia contou a Mendonça que, curiosa por saber a causa das vigílias de Margarida, descobrira no quarto dela um diário de impressões, escrito por ela, à imitação de não sei quantas heroínas de romances; aí lera a verdade que lhe acabava de dizer.",CO032MA
6052,205,"– Mas se me ama, observou Mendonça sentindo entrar-lhe n·alma um mundo de esperanças, se me ama, por que recusa o meu coração?",CO032MA
6053,206,"– O diário explica isso mesmo; eu lhe digo. Margarida foi infeliz no casamento; o marido teve unicamente em vista gozar da riqueza dela; Margarida adquiriu a certeza de que nunca será amada por si, mas pelos cabedais que possui; atribui o seu amor à cobiça. Está convencido?",CO032MA
6054,207,Mendonça começou a protestar.,CO032MA
6055,208,"– É inútil, disse D. Antônia, eu creio na sinceridade do seu afeto; já de há muito percebi isso mesmo; mas como convencer um coração desconfiado?",CO032MA
6056,209,– Não sei.,CO032MA
6057,210,"– Nem eu, disse a velha, mas para isso é que eu vim cá; peço-lhe que veja se pode fazer com que a minha Margarida torne a ser feliz, se lhe influi a crença no amor que lhe tem.",CO032MA
6058,211,– Acho que é impossível...,CO032MA
6059,212,Mendonça lembrou-se de contar a D. Antônia a cena da véspera; mas arrependeu-se a tempo.,CO032MA
6060,213,D. Antônia saiu pouco depois.,CO032MA
6061,214,"A situação de Mendonça, ao passo que se tornara mais clara, estava mais difícil que dantes. Era possível tentar alguma cousa antes da cena do quarto; mas depois, achava Mendonça impossível conseguir nada.",CO032MA
6062,215,"A doença de Margarida durou dous dias, no fim dos quais levantou-se a viúva um pouco abatida, e a primeira cousa que fez foi escrever a Mendonça pedindo-lhe que fosse lá à casa.",CO032MA
6063,216,"Mendonça admirou-se bastante do convite, e obedeceu de pronto.",CO032MA
6064,217,"– Depois do que se deu há três dias, disse-lhe Margarida, compreende o senhor que eu não posso ficar debaixo da ação da maledicência... Diz que me ama; pois bem, o nosso casamento é inevitável.",CO032MA
6065,218,"Inevitável! amargou esta palavra ao médico, que aliás não podia recusar uma reparação. Lembrava-se ao mesmo tempo que era amado; e conquanto a idéia lhe sorrisse ao espírito, outra vinha dissipar esse instantâneo prazer, e era a suspeita que Margarida nutria a seu respeito.",CO032MA
6066,219,"– Estou às suas ordens, respondeu ele.",CO032MA
6067,220,Admirou-se D. Antônia da presteza do casamento quando Margarida lho anunciou nesse mesmo dia. Supôs que fosse milagre do rapaz. Pelo tempo adiante reparou que os noivos tinham cara mais de enterro que de casamento. Interrogou a sobrinha a esse respeito; obteve uma resposta evasiva.,CO032MA
6068,221,"Foi modesta e reservada a cerimônia do casamento. Andrade serviu de padrinho, D. Antônia de madrinha; Jorge falou no Alcazar a um padre, seu amigo, para celebrar o ato.",CO032MA
6069,222,"D. Antônia quis que os noivos ficassem residindo em casa com ela. Quando Mendonça se achou a sós com Margarida, disse-lhe:",CO032MA
6070,223,– Casei-me para salvar-lhe a reputação; não quero obrigar pela fatalidade das cousas um coração que me não pertence. Ter-me-á por seu amigo; até amanhã.,CO032MA
6071,224,"Saiu Mendonça depois deste speech, deixando Margarida suspensa entre o conceito que fazia dele e a impressão das suas palavras agora.",CO032MA
6072,225,"Não havia posição mais singular do que a destes noivos separados por uma quimera. O mais belo dia da vida tornava-se para eles um dia de desgraça e de solidão; a formalidade do casamento foi simplesmente o prelúdio do mais completo divórcio. Menos cepticismo da parte de Margarida, mais cavalheirismo da parte do rapaz, teriam poupado o desenlace sombrio da comédia do coração. Vale mais imaginar que descrever as torturas daquela primeira noite de noivado.",CO032MA
6073,226,"Mas aquilo que o espírito do homem não vence, há de vencê-lo o tempo, a quem cabe final razão. O tempo convenceu Margarida de que a sua suspeita era gratuita; e, coincidindo com ele o coração, veio a tornar-se efetivo o casamento apenas celebrado.",CO032MA
6074,227,Andrade ignorou estas cousas; cada vez que encontrava Mendonça chamava-lhe Colombo do amor; tinha Andrade a mania de todo o sujeito a quem as idéias ocorrem trimestralmente; apenas pilhada alguma de jeito repetia-a até a saciedade.,CO032MA
6075,228,Os dous esposos são ainda noivos e prometem sê-lo até a morte. Andrade meteu-se na diplomacia e promete ser um dos luzeiros da nossa representação internacional. Jorge continua a ser um bom pândego; D. Antônia prepara-se para despedir-se do mundo.,CO032MA
6076,229,"Quanto a Miss Dollar, causa indireta de todos estes acontecimentos, saindo um dia à rua foi pisada por um carro; faleceu pouco depois. Margarida não pôde reter algumas lágrimas pela nobre cadelinha; foi o corpo enterrado na chácara, à sombra de uma laranjeira; cobre a sepultura uma lápide com esta simples inscrição:",CO032MA
6077,230,A Miss Dollar,CO032MA
6078,231,FIM,CO032MA
6079,1,Missa do galo,CO197MA
6080,2,"Nunca pude entender a conversação que tive com uma senhora, há muitos anos, contava eu dezessete, ela, trinta. Era noite de Natal. Havendo ajustado com um vizinho irmos à missa do galo, preferi não dormir; combinei que eu iria acordá-lo à meia-noite.",CO197MA
6081,3,"A casa em que eu estava hospedado era a do escrivão Meneses, que fora casado, em primeiras núpcias, com uma de minhas primas. A segunda mulher, Conceição, e a mãe desta acolheram-me bem, quando vim de Mangaratiba para o Rio de Janeiro, meses antes, a estudar preparatórios. Vivia tranquilo, naquela casa assobradada da rua do Senado, com os meus livros, poucas relações, alguns passeios.",CO197MA
6082,4,"A família era pequena, o escrivão, a mulher, a sogra e duas escravas. Costumes velhos. Às dez horas da noite toda a gente estava nos quartos; às dez e meia a casa dormia. Nunca tinha ido ao teatro, e mais de uma vez, ouvindo dizer ao Meneses que ia ao teatro, pedi-lhe que me levasse consigo.",CO197MA
6083,5,"Nessas ocasiões, a sogra fazia uma careta, e as escravas riam à socapa; ele não respondia, vestia-se, saía e só tornava na manhã seguinte. Mais tarde é que eu soube que o teatro era um eufemismo em ação. Meneses trazia amores com uma senhora, separada do marido, e dormia fora de casa uma vez por semana. Conceição padecera, a princípio, com a existência da comborça; mas, afinal, resignara-se, acostumara-se, e acabou achando que era muito direito.",CO197MA
6084,6,"Boa Conceição! Chamavam-lhe ""a santa"", e fazia jus ao título, tão facilmente suportava os esquecimentos do marido. Em verdade, era um temperamento moderado, sem extremos, nem grandes lágrimas, nem grandes risos. No capítulo de que trato, dava para maometana; aceitaria um harém, com as aparências salvas. Deus me perdoe, se a julgo mal. Tudo nela era atenuado e passivo. O próprio rosto era mediano, nem bonito nem feio. Era o que chamamos uma pessoa simpática. Não dizia mal de ninguém, perdoava tudo. Não sabia odiar; pode ser até que não soubesse amar.",CO197MA
6085,7,"Naquela noite de Natal foi o escrivão ao teatro. Era pelos anos de 1861 ou 1862. Eu já devia estar em Mangaratiba, em férias; mas fiquei até o Natal para ver ""a missa do galo na Corte"". A família recolheu-se à hora do costume; eu meti-me na sala da frente, vestido e pronto. Dali passaria ao corredor da entrada e sairia sem acordar ninguém. Tinha três chaves a porta; uma estava com o escrivão, eu levaria outra, a terceira ficava em casa.",CO197MA
6086,8,"– Mas, Sr. Nogueira, que fará você todo esse tempo? – perguntou-me a mãe de Conceição.",CO197MA
6087,9,"– Leio, D. Inácia.",CO197MA
6088,10,"Tinha comigo um romance, Os Três Mosqueteiros, velha tradução creio do Jornal do Comércio. Sentei-me à mesa que havia no centro da sala, e à luz de um candeeiro de querosene, enquanto a casa dormia, trepei ainda uma vez ao cavalo magro de D´Artagnan e fui-me às aventuras. Dentro em pouco estava completamente ébrio de Dumas. Os minutos voavam, ao contrário do que costumam fazer, quando são de espera; ouvi bater onze horas, mas quase sem dar por elas, um acaso. Entretanto, um pequeno rumor que ouvi dentro veio acordar-me da leitura. Eram uns passos no corredor que ia da sala de visitas à de jantar; levantei a cabeça; logo depois vi assomar à porta da sala o vulto de Conceição.",CO197MA
6089,11,– Ainda não foi? – perguntou ela.,CO197MA
6090,12,– Não fui; parece que ainda não é meia-noite.,CO197MA
6091,13,– Que paciência!,CO197MA
6092,14,"Conceição entrou na sala, arrastando as chinelinhas da alcova. Vestia um roupão branco, mal apanhado na cintura. Sendo magra, tinha um ar de visão romântica, não disparatada com o meu livro de aventuras. Fechei o livro; ela foi sentar-se na cadeira que ficava defronte de mim, perto do canapé. Como eu lhe perguntasse se a havia acordado, sem querer, fazendo barulho, respondeu com presteza:",CO197MA
6093,15,– Não! Qual! Acordei por acordar.,CO197MA
6094,16,"Fitei-a um pouco e duvidei da afirmativa. Os olhos não eram de pessoa que acabasse de dormir; pareciam não ter ainda pegado no sono. Essa observação, porém, que valeria alguma cousa em outro espírito, depressa a botei fora, sem advertir que talvez não dormisse justamente por minha causa, e mentisse para me não afligir ou aborrecer. Já disse que ela era boa, muito boa.",CO197MA
6095,17,– Mas a hora já há de estar próxima – disse eu.,CO197MA
6096,18,"– Que paciência a sua de esperar acordado, enquanto o vizinho dorme! E esperar sozinho! Não tem medo de almas do outro mundo? Eu cuidei que se assustasse quando me viu.",CO197MA
6097,19,– Quando ouvi os passos estranhei; mas a senhora apareceu logo.,CO197MA
6098,20,"– Que é que estava lendo? Não diga, já sei, é o romance dos Mosqueteiros.",CO197MA
6099,21,– Justamente: é muito bonito.,CO197MA
6100,22,– Gosta de romances?,CO197MA
6101,23,– Gosto.,CO197MA
6102,24,– Já leu a  Moreninha?,CO197MA
6103,25,– Do Dr. Macedo? Tenho lá em Mangaratiba.,CO197MA
6104,26,"– Eu gosto muito de romances, mas leio pouco, por falta de tempo. Que romances é que você tem lido?",CO197MA
6105,27,"Comecei a dizer-lhe os nomes de alguns. Conceição ouvia-me com a cabeça reclinada no espaldar, enfiando os olhos por entre as pálpebras meio-cerradas, sem os tirar de mim. De vez em quando passava a língua pelos beiços, para umedecê-los. Quando acabei de falar, não me disse nada; ficamos assim alguns segundos. Em seguida, vi-a endireitar a cabeça, cruzar os dedos e sobre eles pousar o queixo, tendo os cotovelos nos braços da cadeira, tudo sem desviar de mim os grandes olhos espertos.",CO197MA
6106,28,"Talvez esteja aborrecida, pensei eu.",CO197MA
6107,29,E logo alto:,CO197MA
6108,30,"– Dona Conceição, creio que vão sendo horas, e eu...",CO197MA
6109,31,"– Não, não, ainda é cedo. Vi agora mesmo o relógio, são onze e meia. Tem tempo. Você, perdendo a noite, é capaz de não dormir de dia?",CO197MA
6110,32,– Já tenho feito isso.,CO197MA
6111,33,"– Eu, não; perdendo uma noite, no outro dia estou que não posso, e, meia hora que seja, hei de passar pelo sono. Mas também estou ficando velha.",CO197MA
6112,34,"– Que velha o quê, D. Conceição?",CO197MA
6113,35,"Tal foi o calor da minha palavra que a fez sorrir. De costume tinha os gestos demorados e as atitudes tranquilas; agora, porém, ergueu-se rapidamente, passou para o outro lado da sala e deu alguns passos, entre a janela da rua e a porta do gabinete do marido. Assim, com o desalinho honesto que trazia, dava-me uma impressão singular.",CO197MA
6114,36,"Magra embora, tinha não sei que balanço no andar, como quem lhe custa levar o corpo; essa feição nunca me pareceu tão distinta como naquela noite. Parava algumas vezes, examinando um trecho de cortina ou concertando a posição de algum objeto no aparador; afinal deteve-se, ante mim, com a mesa de permeio. Estreito era o círculo das suas ideias; tornou ao espanto de me ver esperar acordado; eu repeti-lhe o que ela sabia, isto é, que nunca ouvira missa do galo na Corte, e não queria perdê-la.",CO197MA
6115,37,– É a mesma missa da roça; todas as missas se parecem.,CO197MA
6116,38,"– Acredito; mas aqui há de haver mais luxo e mais gente também. Olhe, a semana santa na Corte é mais bonita que na roça. São João não digo, nem Santo Antônio...",CO197MA
6117,39,"Pouco a pouco, tinha-se inclinado; fincara os cotovelos no mármore da mesa e metera o rosto entre as mãos espalmadas. Não estando abotoadas, as mangas caíram naturalmente, e eu vi-lhe metade dos braços, muito claros, e menos magros do que se poderiam supor.",CO197MA
6118,40,"A vista não era nova para mim, posto também não fosse comum; naquele momento, porém, a impressão que tive foi grande. As veias eram tão azuis, que, apesar da pouca claridade, podia contá-las do meu lugar. A presença de Conceição espertara-me ainda mais que o livro. Continuei a dizer o que pensava das festas da roça e da cidade, e de outras cousas que me iam vindo à boca.",CO197MA
6119,41,"Falava emendando os assuntos, sem saber por quê, variando deles ou tornando aos primeiros, e rindo para fazê-la sorrir e ver-lhe os dentes que luziam de brancos, todos iguaizinhos. Os olhos dela não eram bem negros, mas escuros; o nariz, seco e longo, um tantinho curvo, dava-lhe ao rosto um ar interrogativo. Quando eu alteava um pouco a voz, ela reprimia-me:",CO197MA
6120,42,– Mais baixo! Mamãe pode acordar.,CO197MA
6121,43,"E não saía daquela posição, que me enchia de gosto, tão perto ficavam as nossas caras. Realmente, não era preciso falar alto para ser ouvido; cochichávamos os dous, eu mais que ela, porque falava mais; ela, às vezes, ficava séria, muito séria, com a testa um pouco franzida.",CO197MA
6122,44,"Afinal, cansou; trocou de atitude e de lugar. Deu volta à mesa e veio sentar-se do meu lado, no canapé. Voltei-me, e pude ver, a furto, o bico das chinelas; mas foi só o tempo que ela gastou em sentar-se, o roupão era comprido e cobriu-as logo. Recordo-me que eram pretas. Conceição disse baixinho:",CO197MA
6123,45,"– Mamãe está longe, mas tem o sono muito leve; se acordasse agora, coitada, tão cedo não pegava no sono.",CO197MA
6124,46,– Eu também sou assim.,CO197MA
6125,47,"– O quê? – perguntou ela inclinando o corpo, para ouvir melhor.",CO197MA
6126,48,Fui sentar-me na cadeira que ficava ao lado do canapé e repeti a palavra. Riu-se da coincidência; também ela tinha o sono leve; éramos três sonos leves.,CO197MA
6127,49,"– Há ocasiões em que sou como mamãe; acordando, custa-me dormir outra vez, rolo na cama, à toa, levanto-me, acendo vela, passeio, torno a deitar-me e nada.",CO197MA
6128,50,– Foi o que lhe aconteceu hoje.,CO197MA
6129,51,"– Não, não – atalhou ela.",CO197MA
6130,52,"Não entendi a negativa; ela pode ser que também não a entendesse. Pegou das pontas do cinto e bateu com elas sobre os joelhos, isto é, o joelho direito, porque acabava de cruzar as pernas. Depois referiu uma história de sonhos, e afirmou-me que só tivera um pesadelo, em criança. Quis saber se eu os tinha. A conversa reatou-se assim lentamente, longamente, sem que eu desse pela hora nem pela missa. Quando eu acabava uma narração ou uma explicação, ela inventava outra pergunta ou outra matéria, e eu pegava novamente na palavra. De quando em quando, reprimia-me:",CO197MA
6131,53,"– Mais baixo, mais baixo...",CO197MA
6132,54,"Havia também umas pausas. Duas outras vezes, pareceu-me que a via dormir; mas os olhos, cerrados por um instante, abriam-se logo sem sono nem fadiga, como se ela os houvesse fechado para ver melhor. Uma dessas vezes creio que deu por mim embebido na sua pessoa, e lembra-me que os tornou a fechar, não sei se apressada ou vagarosamente. Há impressões dessa noite, que me aparecem truncadas ou confusas.",CO197MA
6133,55,"Contradigo-me, atrapalho-me. Uma das que ainda tenho frescas é que, em certa ocasião, ela, que era apenas simpática, ficou linda, ficou lindíssima. Estava de pé, os braços cruzados; eu, em respeito a ela, quis levantar-me; não consentiu, pôs uma das mãos no meu ombro, e obrigou-me a estar sentado. Cuidei que ia dizer alguma cousa; mas estremeceu, como se tivesse um arrepio de frio, voltou as costas e foi sentar-se na cadeira, onde me achara lendo. Dali relanceou a vista pelo espelho, que ficava por cima do canapé, falou de duas gravuras que pendiam da parede.",CO197MA
6134,56,-Estes quadros estão ficando velhos. Já pedi a Chiquinho para comprar outros.,CO197MA
6135,57,"Chiquinho era o marido. Os quadros falavam do principal negócio deste homem. Um representava ""Cleópatra""; não me recordo o assunto do outro, mas eram mulheres. Vulgares ambos; naquele tempo não me pareciam feios.",CO197MA
6136,58,– São bonitos – disse eu.,CO197MA
6137,59,"– Bonitos são; mas estão manchados. E depois, francamente, eu preferia duas imagens, duas santas. Estas são mais próprias para sala de rapaz ou de barbeiro.",CO197MA
6138,60,– De barbeiro? A senhora nunca foi a casa de barbeiro.,CO197MA
6139,61,"– Mas imagino que os fregueses, enquanto esperam, falam de moças e namoros, e naturalmente o dono da casa alegra a vista deles com figuras bonitas. Em casa de família é que não acho próprio. É o que eu penso; mas eu penso muita cousa assim esquisita. Seja o que for, não gosto dos quadros. Eu tenho uma Nossa Senhora da Conceição, minha madrinha, muito bonita; mas é de escultura, não se pode pôr na parede, nem eu quero. Está no meu oratório.",CO197MA
6140,62,"A ideia do oratório trouxe-me a da missa, lembrou-me que podia ser tarde e quis dizê-lo. Penso que cheguei a abrir a boca, mas logo a fechei para ouvir o que ela contava, com doçura, com graça, com tal moleza que trazia preguiça à minha alma e fazia esquecer a missa e a igreja. Falava das suas devoções de menina e moça. Em seguida referia umas anedotas de baile, uns casos de passeio, reminiscências de Paquetá, tudo de mistura, quase sem interrupção. Quando cansou do passado, falou do presente, dos negócios da casa, das canseiras de família, que lhe diziam ser muitas, antes de casar, mas não eram nada. Não me contou, mas eu sabia que casara aos vinte e sete anos.",CO197MA
6141,63,"Já agora não trocava de lugar, como a princípio, e quase não saíra da mesma atitude. Não tinha os grandes olhos compridos, e entrou a olhar à toa para as paredes.",CO197MA
6142,64,"– Precisamos mudar o papel da sala – disse daí a pouco, como se falasse consigo.",CO197MA
6143,65,"Concordei, para dizer alguma cousa, para sair da espécie de sono magnético, ou o que quer que era que me tolhia a língua e os sentidos. Queria e não queria acabar a conversação; fazia esforço para arredar os olhos dela, e arredava-os por um sentimento de respeito; mas a ideia de parecer que era aborrecimento, quando não era, levava-me os olhos outra vez para Conceição. A conversa ia morrendo. Na rua, o silêncio era completo.",CO197MA
6144,66,"Chegamos a ficar por algum tempo – não posso dizer quanto – inteiramente calados. O rumor único e escasso era um roer de camundongo no gabinete, que me acordou daquela espécie de sonolência; quis falar dele, mas não achei modo. Conceição parecia estar devaneando. Subitamente, ouvi uma pancada na janela, do lado de fora, e uma voz que bradava:",CO197MA
6145,67,Missa do galo! Missa do galo!,CO197MA
6146,68,"– Aí está o companheiro – disse ela levantando-se -. Tem graça; você é que ficou de ir acordá-lo, ele é que vem acordar você. Vá, que hão de ser horas; adeus.",CO197MA
6147,69,– Já serão horas? – perguntei.,CO197MA
6148,70,– Naturalmente,CO197MA
6149,71,"– Missa do galo! – repetiram de fora, batendo.",CO197MA
6150,72,"– Vá, vá, não se faça esperar. A culpa foi minha. Adeus; até amanhã.",CO197MA
6151,73,"E com o mesmo balanço do corpo, Conceição enfiou pelo corredor dentro, pisando mansinho. Saí à rua e achei o vizinho que esperava. Guiamos dali para a igreja. Durante a missa, a figura de Conceição interpôs-se mais de uma vez, entre mim e o padre; fique isto à conta dos meus dezessete anos. Na manhã seguinte, ao almoço, falei da missa do galo e da gente que estava na igreja sem excitar a curiosidade de Conceição.",CO197MA
6152,74,"Durante o dia, achei-a como sempre, natural, benigna, sem nada que fizesse lembrar a conversação da véspera. Pelo Ano-Bom fui para Mangaratiba. Quando tornei ao Rio de Janeiro, em março, o escrivão tinha morrido de apoplexia. Conceição morava no Engenho Novo, mas nem a visitei nem a encontrei. Ouvi mais tarde que casara com o escrevente juramentado do marido.",CO197MA
6153,1,NA ARCA,CO092MA
6154,2,Três capítulos inéditos do Genêsis,CO092MA
6155,3,CAPÍTULO A,CO092MA
6156,4,"1. – Então Noé disse a seus filhos Jafé, Sem e Cam: ""Vamos sair da arca, segundo a vontade do Senhor, nós, e nossas mulheres, e todos os animais. A arca tem de parar no cabeço de uma montanha; desceremos a ela.",CO092MA
6157,5,"2. – Porque o Senhor cumpriu a sua promessa, quando me disse: 'Resolvi dar cabo de toda a carne; o mal domina a terra, quero fazer perecer os homens. Faze uma arca de madeira; entra nela tu, tua mulher e teus filhos.",CO092MA
6158,6,"3. – E as mulheres de teus filhos, e um casal de todos os animais'.",CO092MA
6159,7,"4. – Agora, pois, se cumpriu a promessa do Senhor, e todos os homens pereceram, e fecharam-se as cataratas dó céu; tornaremos a descer à terra, e a viver no seio da paz e da concórdia."".",CO092MA
6160,8,"5. – Isto disse Noé, e os filhos de Noé muito se alegraram de ouvir as palavras de seu pai; e Noé os deixou sós, retirando-se a uma das câmaras da arca.",CO092MA
6161,9,"6. – Então Jafé levantou a voz e disse: ""Aprazível vida vai ser a nossa. A figueira nos dará o fruto, a ovelha, a lã, a vaca, o leite, o sol, a claridade e a noite, a tenda.",CO092MA
6162,10,"7. – Porquanto seremos únicos na terra, e toda a terra será nossa, e ninguém perturbará a paz de uma família, poupada do castigo que feriu a todos os homens.",CO092MA
6163,11,"8. – Para todo o sempre."". Então Sem, ouvindo falar o irmão, disse: ""Tenho uma ideia"". Ao que Jafé e Cam responderam: ""Vejamos a tua ideia, Sem."" .",CO092MA
6164,12,"9. – E Sem falou a voz de seu coração, dizendo: ""Meu pai tem a sua família; cada um de nós tem a sua família; a terra é de sobra; podíamos viver em tendas separadas. Cada um de nós fará o que lhe parecer melhor, e plantará, caçará, ou lavrará a madeira, ou fiará o linho."".",CO092MA
6165,13,"10. – E respondeu Jafé: ""Acho bem lembrada a ideia de Sem; podemos viver em tendas separadas. A arca vai descer ao cabeço de uma montanha; meu pai e Cam descerão para o lado do nascente; eu e Sem, para o lado do poente. Sem ocupará duzentos côvados de terra, eu, outros duzentos."".",CO092MA
6166,14,"11. – Mas dizendo Sem: ""Acho pouco duzentos côvados"", retorquiu Jafé: ""Pois sejam quinhentos cada um. Entre a minha terra e a tua haverá um rio, que as divida no meio, para se não confundir a propriedade. Eu fico na margem esquerda e tu, na margem direita;",CO092MA
6167,15,"12. – E a minha terra se chamará a terra de Jafé, e a tua se chamará a terra de Sem; e iremos às tendas um do outro, e partiremos o pão da alegria e da concórdia."".",CO092MA
6168,16,"13. – E tendo Sem aprovado a divisão, perguntou a Jafé: ""Mas o rio? A quem pertencerá a água do rio, a corrente?",CO092MA
6169,17,"14. – Porque nós possuímos as margens, e não estatuímos nada a respeito da corrente."" E respondeu Jafé, que podiam pescar de um e outro lado; mas, divergindo o irmão, propôs dividir o rio em duas partes, fincando um pau no meio. Jafé, porém, disse que a corrente levaria o pau.",CO092MA
6170,18,"15. – E tendo Jafé respondido assim, acudiu o irmão: ""Pois que te não serve o pau, fico eu com o rio, e as duas margens; e para que não haja conflito, podes levantar um muro, dez ou doze côvados, para lá da tua margem antiga.",CO092MA
6171,19,"16. – E se com isto perdes alguma coisa, nem é grande a diferença, nem deixa de ser acertado, para que nunca jamais se turbe a concórdia entre nós, segundo é a vontade do Senhor.""",CO092MA
6172,20,"17. – Jafé porém replicou: ""Vai bugiar! Com que direito me tiras a margem, que é minha, e me roubas um pedaço de terra? Porventura és melhor do que eu,",CO092MA
6173,21,"18. – Ou mais belo, ou mais querido de meu pai? Que direito tens de violar assim tão escandalosamente a propriedade alheia?",CO092MA
6174,22,"19. – Pois agora te digo que o rio ficará do meu lado, com ambas as margens, e que se te atreveres a entrar na minha terra, matar-te-ei como Caim matou a seu irmão.""",CO092MA
6175,23,"20. – Ouvindo isto, Cam atemorizou-se muito e começou a aquietar os dois irmãos,",CO092MA
6176,24,"21. – Os quais tinham os olhos do tamanho de figos e cor de brasa, e olhavam-se cheios de cólera e desprezo.",CO092MA
6177,25,"22. – A arca, porém, boiava sobre as águas do abismo.",CO092MA
6178,26,CAPÍTULO B,CO092MA
6179,27,"1. – Ora, Jafé, tendo curtido a cólera, começou a espumar pela boca, e Cam falou-lhe palavras de brandura,",CO092MA
6180,28,"2. – Dizendo: ""Vejamos um meio de conciliar tudo; vou chamar tua mulher e a mulher de Sem."".",CO092MA
6181,29,"3. – Um e outro, porém, recusaram dizendo que o caso era de direito e não de persuasão.",CO092MA
6182,30,"4. – E Sem propôs a Jafé que compensasse os dez côvados perdidos, medindo outros tantos nos fundos da terra dele. Mas Jafé respondeu:",CO092MA
6183,31,"5. – ""Por que me não mandas logo para os confins do mundo? Já te não contentas com quinhentos côvados; queres quinhentos e dez, e eu que fique com quatrocentos e noventa.",CO092MA
6184,32,"6. – Tu não tens sentimentos morais? Não sabes o que é justiça? Não vês que me esbulhas descaradamente? E não percebes que eu saberei defender o que é meu, ainda com risco de vida?",CO092MA
6185,33,"7. – E que, se é preciso correr sangue, o sangue há de correr já e já,",CO092MA
6186,34,"8. – Para te castigar a soberba e lavar a tua iniquidade?"".",CO092MA
6187,35,"9. – Então Sem avançou para Jafé; mas Cam interpôs-se, pondo uma das mãos no peito de cada um;",CO092MA
6188,36,"10. – Enquanto o lobo e o cordeiro, que durante os dias do dilúvio tinham vivido na mais doce concórdia, ouvindo o rumor das vozes, vieram espreitar a briga dos dois irmãos, e começaram a vigiar-se um ao outro.",CO092MA
6189,37,"11. – E disse Cam: ""Ora, pois, tenho uma ideia maravilhosa, que há de acomodar tudo;",CO092MA
6190,38,"12. – A qual me é inspirada pelo amor, que tenho a meus irmãos. Sacrificarei pois a terra que me couber ao lado de meu pai, e ficarei com o rio e as duas margens, dando-me vós uns vinte côvados cada um."".",CO092MA
6191,39,"13. – E Sem e Jafé riram com desprezo e sarcasmo, dizendo: ""Vai plantar tâmaras! Guarda a tua ideia para os dias da velhice."". E puxaram as orelhas e o nariz de Cam; e Jafé, metendo dois dedos na boca, imitou o silvo da serpente, em ar de surriada.",CO092MA
6192,40,"14. – Ora, Cam, envergonhado e irritado, espalmou a mão dizendo: ""Deixa estar!"" e foi dali ter com o pai e as mulheres dos dois irmãos.",CO092MA
6193,41,"15. – Jafé porém disse a Sem: ""Agora que estamos sós, vamos decidir este grave caso, ou seja de língua ou de punho. Ou tu me cedes as duas margens, ou eu te quebro uma costela."".",CO092MA
6194,42,"16. – Dizendo isto, Jafé ameaçou a Sem com os punhos fechados, enquanto Sem, derreando o corpo, disse com voz irada: ""Não te cedo nada, gatuno!"".",CO092MA
6195,43,"17. – Ao que Jafé retorquiu irado: ""Gatuno és tu!"".",CO092MA
6196,44,"18. – Isto dito, avançaram um para o outro e atracaram-se. Jafé tinha o braço rijo e adestrado; Sem era forte na resistência. Então Jafé, segurando o irmão pela cinta, apertou-o fortemente, bradando: ""De quem é o rio?"".",CO092MA
6197,45,"19. – E respondendo Sem: ""É meu!"", Jafé fez um gesto para derrubá-lo; mas Sem, que era forte, sacudiu o corpo e atirou o irmão para longe; Jafé, porém, espumando de cólera, tornou a apertar o irmão, e os dois lutaram braço a braço,",CO092MA
6198,46,20. – Suando e bufando como touros.,CO092MA
6199,47,"21. – Na luta, caíram e rolaram, esmurrando-se um ao outro; o sangue saía dos narizes, dos beiços, das faces; ora vencia Jafé,",CO092MA
