id,aligned_id,line,work_id
3908,1408,CIX,RO008MA
3909,1409,UM FILHO ÚNICO,RO008MA
3910,1410,"Ezequiel, quando começou o capítulo anterior, não era ainda gerado; quando acabou era cristão e católico. Este outro é destinado a fazer chegar o meu Ezequiel aos cinco anos, um rapagão bonito, com os seus olhos claros, já inquietos, como se quisessem namorar todas as moças da vizinhança, ou quase todas.",RO008MA
3911,1411,"Agora, se considerares que ele foi único, que nenhum outro veio, certo nem incerto, morto nem vivo, um só e único, imaginarás os cuidados que nos deu, os sonos que nos tirou, e que sustos nos meteram as crises dos dentes e outras, a menor febrícula, toda a existência comum das crianças. A tudo acudíamos, segundo cumpria e urgia, cousa que não era necessário dizer, mas há leitores tão obtusos, que nada entendem, se lhes não relata tudo e o resto. Vamos ao resto.",RO008MA
3912,1412,CX,RO008MA
3913,1413,RASGOS DA INFÂNCIA,RO008MA
3914,1414,"O resto come-me ainda muitos capítulos; há vidas que os têm menos, e fazem-se ainda assim completas e acabadas.",RO008MA
3915,1415,"Aos cinco e seis anos, Ezequiel não parecia desmentir os meus sonhos da praia da Glória; ao contrário, adivinhavam-se nele todas as vocações possíveis, desde vadio até apóstolo. Vadio é aqui posto no bom sentido, no sentido de homem que pensa e cala; metia-se às vezes consigo, e nisto fazia lembrar a mãe, desde pequena.",RO008MA
3916,1416,"Assim também, agitava-se todo e instava por ir persuadir às vizinhas que os doces que eu lhe trazia eram doces deveras; não o fazia antes de farto deles, mas também os apóstolos não levam a boa doutrina senão depois de a terem toda no coração. Escobar, bom negociante, opinava que a causa principal desta outra inclinação talvez fosse convidar implicitamente as vizinhas a igual apostolado, quando os pais lhe trouxessem doces; e ria-se da própria graça, e anunciava-me que o faria seu sócio.",RO008MA
3917,1417,"Gostava de música, não menos que de doce, e eu disse a Capitu que lhe tirasse ao piano o pregão do preto das cocadas de Matacavalos...",RO008MA
3918,1418,– Não me lembra.,RO008MA
3919,1419,"– Não diga isso; você não se lembra daquele preto que vendia doce, às tardes...",RO008MA
3920,1420,"– Lembra-me de um preto que vendia doce, mas não sei mais da toada.",RO008MA
3921,1421,– Nem das palavras?,RO008MA
3922,1422,– Nem das palavras.,RO008MA
3923,1423,"A leitora, que ainda se lembrará das palavras, dado que me tenha lido com atenção, ficará espantada de tamanho esquecimento, tanto mais que lhe lembrarão ainda as vozes da sua infância e adolescência; haverá olvidado algumas, mas nem tudo fica na cabeça. Assim me replicou Capitu, e não achei tréplica. Fiz, porém, o que ela não esperava; corri aos meus papéis velhos. Em São Paulo, quando estudante, pedi a um professor de música que me transcrevesse a toada do pregão; ele o fez com prazer (bastou-me repetir-lho de memória), e eu guardei o papelinho; fui procurá-lo. Daí a pouco interrompi um romance que ela tocava, com o pedacinho de papel na mão. Expliquei-lho; ela teclou as 16 notas.",RO008MA
3924,1424,"Capitu achou à toada um sabor particular, quase delicioso; contou ao filho a história do pregão, e assim o cantava e teclava. Ezequiel aproveitou a música para pedir-me que desmentisse o texto, dando-lhe algum dinheiro.",RO008MA
3925,1425,"Fazia de médico, de militar, de ator e bailarino. Nunca lhe dei oratórios; mas cavalos de pau e espada à cinta eram com ele. Já não falo dos batalhões que passavam na rua, e que ele corria a ver; todas as crianças o fazem. O que nem todas fazem é ter os olhos que esta tinha. Em nenhuma vi as ânsias de gosto com que assistia à passagem da tropa e ouvia tocar a marcha dos tambores.",RO008MA
3926,1426,"– Olha, papai! Olha!",RO008MA
3927,1427,"– Estou vendo, meu filho!",RO008MA
3928,1428,– Olha o comandante! Olha o cavalo do comandante! Olha os soldados!,RO008MA
3929,1429,"Um dia amanheceu tocando corneta com a mão; dei-lhe uma cornetinha de metal. Comprei-lhe soldadinhos de chumbo, gravuras de batalhas que ele mirava por muito tempo, querendo que lhe explicasse uma peça de artilharia, um soldado caído, outro de espada alçada, e todos os seus amores iam para o de espada alçada. Um dia (ingênua idade!) perguntou-me impaciente:",RO008MA
3930,1430,"– Mas, papai, por que é que ele não deixa cair a espada de uma vez?",RO008MA
3931,1431,"– Meu filho, é porque é pintado.",RO008MA
3932,1432,– Mas então por que é que ele se pintou?,RO008MA
3933,1433,"Ri-me do engano e expliquei-lhe que não era o soldado que se tinha pintado no papel, mas o gravador, e tive de explicar também o que era gravador e o que era gravura: as curiosidades de Capitu, em suma.",RO008MA
3934,1434,"Tais são os principais rasgos da infância: mais um e acabo o capítulo. Um dia, na chácara de Escobar, deu com um gato que tinha um rato atravessado na boca. O gato nem deixava a presa, nem via por onde fugisse. Ezequiel não disse nada, deteve-se, acocorou-se, e ficou olhando. Ao vê-lo assim atento, perguntamos-lhe de longe o que era; fez-nos sinal que nos calássemos. Escobar concluiu:",RO008MA
3935,1435,"– Vão ver que é o gato que apanhou algum rato. Os ratos continuam a infestar-me a casa, que é o diabo. Vamos ver.",RO008MA
3936,1436,"Capitu quis também ver o filho; acompanhei-os. Efetivamente, era um gato e um rato, lance banal, sem interesse nem graça. A única circunstância particular era estar o rato vivo, esperneando, e o meu pequeno enlevado. De resto, o instante foi curto. O gato, logo que sentiu mais gente, dispôs-se a correr; o menino, sem tirar-lhe os olhos de cima, fez-nos outro sinal de silêncio; e o silêncio não podia ser maior. Ia dizer religioso, risquei a palavra, mas aqui a ponho outra vez, não só por significar a totalidade do silêncio, mas também porque havia naquela ação do gato e do rato alguma cousa que prendia com ritual. O único rumor eram os últimos guinchos do rato, aliás frouxíssimos; as pernas mal se lhe moviam e desordenadamente. Um tanto aborrecido, bati palmas para que o gato fugisse, e o gato fugiu. Os outros nem tiveram tempo de atalhar-me, Ezequiel ficou abatido.",RO008MA
3937,1437,"– Ora, papai!",RO008MA
3938,1438,– Que foi? A esta hora o rato está comido.,RO008MA
3939,1439,"– Pois sim, mas eu queria ver.",RO008MA
3940,1440,Os dois riram-se; eu mesmo achei-lhe graça.,RO008MA
3941,1441,CXI,RO008MA
3942,1442,CONTADO DEPRESSA,RO008MA
3943,1443,"Achei-lhe graça, e não lha nego ainda agora, apesar do tempo passado, dos sucessos ocorridos, e da tal ou qual simpatia ao rato que acho em mim; teve graça. Não me pesa dizê-lo; os que amam a natureza como ela quer ser amada, sem repúdio parcial nem exclusões injustas, não acham nela nada inferior. Amo o rato, não desamo o gato. Já pensei em os fazer viver juntos, mas vi que são incompatíveis. Em verdade, um rói-me os livros, outro, o queijo; mas não é muito que eu lhes perdoe, se já perdoei a um cachorro que me levou o descanso em piores circunstâncias. Contarei o caso depressa.",RO008MA
3944,1444,"Foi quando nasceu Ezequiel; a mãe estava com febre, Sancha vivia ao pé dela, e três cães na rua latiam toda a noite. Procurei o fiscal, e foi como se procurasse o leitor, que só agora sabe disto. Então resolvi matá-los; comprei veneno, mandei fazer três bolas de carne, e eu mesmo inseri nelas a droga. De noite, saí; era uma hora; nem a doente, nem a enfermeira podiam dormir, com a bulha dos cães.",RO008MA
3945,1445,"Quando eles me viram, afastaram-se, dous desceram para o lado da praia do Flamengo, um ficou a curta distância, como que esperando. Fui-me a ele, assobiando e dando estalinhos com os dedos. O diabo ainda latiu, mas fiado nos sinais de amizade, foi-se calando, até que se calou de todo.",RO008MA
3946,1446,"Como eu continuasse, ele veio a mim, devagar, mexendo a cauda, que é o seu modo de rir deles; eu tinha já na mão as bolas envenenadas, e ia deitar-lhe uma delas, quando aquele riso especial, carinho, confiança ou o que quer que seja, me atou a vontade; fiquei assim não sei como, tocado de pena e guardei as bolas no bolso. Ao leitor pode parecer que foi o cheiro da carne que remeteu o cão ao silêncio. Não digo que não; eu cuido que ele não me quis atribuir perfídia ao gesto, e entregou-se-me. A conclusão é que se livrou.",RO008MA
3947,1447,CXII,RO008MA
3948,1448,AS IMITAÇÕES DE EZEQUIEL,RO008MA
3949,1449,"Tal não faria Ezequiel. Não comporia bolas envenenadas, suponho, mas não as recusaria também. O que faria com certeza era ir atrás dos cães, a pedrada, até onde lhe dessem as pernas. E se tivesse um pau, iria a pau. Capitu morria por aquele batalhador futuro.",RO008MA
3950,1450,"– Não sai a nós, que gostamos da paz – disse-me ela um dia –, mas papai em moço era assim também; mamãe é que contava.",RO008MA
3951,1451,"– Sim, não sairá maricas – repliquei –; eu só lhe descubro um defeitozinho, gosta de imitar os outros.",RO008MA
3952,1452,– Imitar como?,RO008MA
3953,1453,"– Imitar os gestos, os modos, as atitudes; imita prima Justina, imita José Dias; já lhe achei até um jeito dos pés de Escobar e dos olhos...",RO008MA
3954,1454,"Capitu deixou-se estar pensando e olhando para mim, e disse afinal que era preciso emendá-lo. Agora reparava que realmente era vezo do filho, mas parecia-lhe que era só imitar por imitar, como sucede a muitas pessoas grandes, que tomam as maneiras dos outros; e para que não fosse mais longe...",RO008MA
3955,1455,– Também não vamos mortificá-lo. Sempre há tempo de corrigi-lo.,RO008MA
3956,1456,"– Há, vou ver. Você também não era assim, quando se zangava com alguém...",RO008MA
3957,1457,"– Quando me zangava, concordo; vingança de menino.",RO008MA
3958,1458,"– Sim, mas eu não gosto de imitações em casa.",RO008MA
3959,1459,– E naquele tempo gostavas de mim? – disse eu batendo-lhe na face.,RO008MA
3960,1460,"A resposta de Capitu foi um riso doce de escárnio, um desses risos que não se descrevem, e apenas se pintarão; depois estirou os braços e atirou-mos sobre os ombros, tão cheios de graça que pareciam (velha imagem!) um colar de flores. Eu fiz o mesmo aos meus, e senti não haver ali um escultor que nos transferisse a atitude a um pedaço de mármore. Só brilharia o artista, é certo. Quando uma pessoa ou um grupo saem bem, ninguém quer saber do modelo, mas da obra, e a obra é que fica. Não importa; nós saberíamos que éramos nós.",RO008MA
3961,1461,CXIII,RO008MA
3962,1462,EMBARGOS DE TERCEIRO,RO008MA
3963,1463,"Por falar nisto, é natural que me perguntes se, sendo antes tão cioso dela, não continuei a sê-lo apesar do filho e dos anos. Sim, senhor, continuei. Continuei, a tal ponto que o menor gesto me afligia, a mais ínfima palavra, uma insistência qualquer; muita vez só a indiferença bastava. Cheguei a ter ciúmes de tudo e de todos. Um vizinho, um par de valsa, qualquer homem, moço ou maduro, me enchia de terror ou desconfiança. É certo que Capitu gostava de ser vista, e o meio mais próprio a tal fim (disse-me uma senhora, um dia) é ver também, e não há ver sem mostrar que se vê.",RO008MA
3964,1464,"A senhora que me disse isto, cuido que gostou de mim, e foi naturalmente por não achar da minha parte correspondência aos seus afetos que me explicou daquela maneira os seus olhos teimosos. Outros olhos me procuravam também, não muitos, e não digo nada sobre eles, tendo aliás confessado a princípio as minhas aventuras vindouras, mas eram ainda vindouras. Naquele tempo, por mais mulheres bonitas que achasse, nenhuma receberia a mínima parte do amor que tinha a Capitu. A minha própria mãe não queria mais que metade. Capitu era tudo e mais que tudo; não vivia nem trabalhava que não fosse pensando nela. Ao teatro íamos juntos; só me lembra que fosse duas vezes sem ela, um benefício de ator, e uma estreia de ópera, a que ela não foi por ter adoecido, mas quis por força que eu fosse. Era tarde para mandar o camarote a Escobar; saí, mas voltei no fim do primeiro ato. Encontrei Escobar à porta do corredor.",RO008MA
3965,1465,– Vinha falar-te – disse-me ele.,RO008MA
3966,1466,"Expliquei-lhe que tinha saído para o teatro, donde voltara receoso de Capitu, que ficara doente.",RO008MA
3967,1467,– Doente de quê? – perguntou Escobar.,RO008MA
3968,1468,– Queixava-se da cabeça e do estômago.,RO008MA
3969,1469,"– Então, vou-me embora. Vinha para aquele negócio dos embargos...",RO008MA
3970,1470,"Eram uns embargos de terceiro; ocorrera um incidente importante, e, tendo ele jantado na cidade, não quis ir para casa sem dizer-me o que era, mas já agora falaria depois...",RO008MA
3971,1471,"– Não, falemos já, sobe; ela pode estar melhor. Se estiver pior, desces.",RO008MA
3972,1472,"Capitu estava melhor e até boa. Confessou-me que apenas tivera uma dor de cabeça de nada, mas agravara o padecimento para que eu fosse divertir-me. Não falava alegre, o que me fez desconfiar que mentia, para me não meter medo, mas jurou que era a verdade pura. Escobar sorriu e disse:",RO008MA
3973,1473,– A cunhadinha está tão doente como você ou eu. Vamos aos embargos.,RO008MA
3974,1474,CXIV,RO008MA
3975,1475,EM QUE SE EXPLICA O EXPLICADO,RO008MA
3976,1476,"Antes de ir aos embargos, expliquemos ainda um ponto que já ficou explicado, mas não bem explicado. Viste que eu pedi (cap. CX) a um professor de música de São Paulo que me escrevesse a toada daquele pregão de doces de Matacavalos. Em si, a matéria é chocha, e não vale a pena de um capítulo, quanto mais dous; mas há matérias tais que trazem ensinamentos interessantes, senão agradáveis. Expliquemos o explicado.",RO008MA
3977,1477,"Capitu e eu tínhamos jurado não esquecer mais aquele pregão; foi em momento de grande ternura, e o tabelião divino sabe as cousas que se juram em tais momentos, ele que as registra nos livros eternos.",RO008MA
3978,1478,– Você jura?,RO008MA
3979,1479,– Juro – disse ela estendendo tragicamente o braço.,RO008MA
3980,1480,"Aproveitei o gesto para beijar-lhe a mão; estava ainda no seminário. Quando fui para São Paulo, querendo um dia relembrar a toada, vi que a ia perdendo inteiramente; consegui recordá-la e corri ao professor, que me fez o obséquio de a escrever no pedacinho de papel. Foi para não faltar ao juramento que fiz isto. Mas hás de crer que, quando corri aos papéis velhos, naquela noite da Glória, também me não lembrava já da toada nem do texto? Fiz-me de pontual ao juramento, e este é que foi o meu pecado; esquecer, qualquer esquece.",RO008MA
3981,1481,"Ao certo, ninguém sabe se há de manter ou não um juramento. Cousas futuras! Portanto, a nossa constituição política, transferindo o juramento à afirmação simples, é profundamente moral. Acabou com um pecado terrível. Faltar ao compromisso é sempre infidelidade, mas a alguém que tenha mais temor a Deus que aos homens não lhe importará mentir, uma vez ou outra, desde que não mete a alma no purgatório. Não confundam purgatório com inferno, que é o eterno naufrágio. Purgatório é uma casa de penhores, que empresta sobre todas as virtudes, a juro alto e prazo curto. Mas os prazos renovam-se, até que um dia uma ou duas virtudes medianas pagam todos os pecados grandes e pequenos.",RO008MA
3982,1482,CXV,RO008MA
3983,1483,DÚVIDAS SOBRE DÚVIDAS,RO008MA
3984,1484,"Vamos agora aos embargos... E por que iremos aos embargos? Deus sabe o que custa escrevê-los, quanto mais contá-los. Da circunstância nova que Escobar me trazia apenas digo o que lhe disse então, isto é, que não valia nada.",RO008MA
3985,1485,– Nada?,RO008MA
3986,1486,– Quase nada.,RO008MA
3987,1487,– Então vale alguma cousa.,RO008MA
3988,1488,– Para reforçar as razões que já temos vale menos que o chá que você vai tomar comigo.,RO008MA
3989,1489,– É tarde para tomar chá.,RO008MA
3990,1490,– Tomaremos depressa.,RO008MA
3991,1491,"Tomamos depressa. Durante ele, Escobar olhava para mim desconfiado, como se cuidasse que eu recusava a circunstância nova por forrar-me a escrevê-la; mas tal suspeita não ia com a nossa amizade.",RO008MA
3992,1492,"Quando ele saiu, referi as minhas dúvidas a Capitu; ela as desfez com a arte fina que possuía, um jeito, uma graça toda sua, capaz de dissipar as mesmas tristezas de Olímpio.",RO008MA
3993,1493,"– Seria o negócio dos embargos – concluiu –; e ele que veio até aqui, a esta hora, é que está impressionado com a demanda.",RO008MA
3994,1494,– Tens razão.,RO008MA
3995,1495,"Palavra puxa palavra, falei de outras dúvidas. Eu era então um poço delas; coaxavam dentro de mim, como verdadeiras rãs, a ponto de me tirarem o sono algumas vezes. Disse-lhe que começava a achar minha mãe um tanto fria e arredia com ela. Pois aqui mesmo valeu a arte fina de Capitu!",RO008MA
3996,1496,"– Já disse a você o que é; cousas de sogra. Mamãezinha tem ciúmes de você; logo que eles passem e as saudades aumentem, ela torna a ser o que era. Em lhe faltando o neto...",RO008MA
3997,1497,"– Mas eu tenho notado que já é fria também com Ezequiel. Quando ele vai comigo, mamãe não lhe faz as mesmas graças.",RO008MA
3998,1498,– Quem sabe se não anda doente?,RO008MA
3999,1499,– Vamos nós jantar com ela amanhã?,RO008MA
4000,1500,– Vamos... Não... Pois vamos.,RO008MA
4001,1501,"Fomos jantar com a minha velha. Já lhe podia chamar assim, posto que os seus cabelos brancos não o fossem todos nem totalmente, e o rosto estivesse comparativamente fresco; era uma espécie de mocidade quinquagenária ou de ancianidade viçosa, à escolha... Mas nada de melancolias; não quero falar dos olhos molhados, à entrada e à saída. Pouco entrou na conversação. Também não era diferente da costumada. José Dias falou do casamento e suas belezas, da política, da Europa e da homeopatia, tio Cosme, das suas moléstias, prima Justina, da vizinhança, ou de José Dias, quando este saía da sala.",RO008MA
4002,1502,"Quando voltamos, à noite, viemos por ali a pé, falando das minhas dúvidas. Capitu novamente me aconselhou que esperássemos. Sogras eram todas assim; lá vinha um dia e mudavam. Ao passo que me falava, recrudescia de ternura. Dali em diante foi cada vez mais doce comigo; não me ia esperar à janela, para não espertar-me os ciúmes, mas quando eu subia, via no alto da escada, entre as grades da cancela, a cara deliciosa da minha amiga e esposa, risonha como toda a nossa infância. Ezequiel às vezes estava com ela; nós o havíamos acostumado a ver o ósculo da chegada e da saída, e ele enchia-me a cara de beijos.",RO008MA
4003,1503,CXVI,RO008MA
4004,1504,FILHO DO HOMEM,RO008MA
4005,1505,"Apalpei José Dias sobre as maneiras novas de minha mãe; ficou espantado. Não havia nada, nem podia haver cousa nenhuma, tantos eram os louvores incessantes que ele ouvia ""à bela e virtuosa Capitu"".",RO008MA
4006,1506,"– Agora, quando os ouço, entro também no coro; mas a princípio ficava envergonhadíssimo. Para quem chegou, como eu, a arrenegar deste casamento, era duro confessar que ele foi uma verdadeira bênção do céu. Que digna senhora nos saiu a criança travessa de Matacavalos! O pai é que nos separou um pouco, enquanto não nos conhecíamos, mas tudo acabou em bem. Pois, sim, senhor, quando D. Glória elogia a sua nora e comadre...",RO008MA
4007,1507,"– Então, mamãe?...",RO008MA
4008,1508,– Perfeitamente!,RO008MA
4009,1509,"– Mas, por que é que não nos visita há tanto tempo?",RO008MA
4010,1510,"– Creio que tem andado mais achacada dos seus reumatismos. Este ano tem feito muito frio... Imagine a aflição dela, que andava o dia inteiro; agora é obrigada a estar quieta, ao pé do irmão, que lá tem o seu mal...",RO008MA
4011,1511,"Quis observar-lhe que tal razão explicava a interrupção das visitas, e não a frieza quando íamos nós a Matacavalos; mas não estendi tão longe a intimidade do agregado. José Dias pediu para ver o nosso ""profetazinho"" (assim chamava a Ezequiel) e fez-lhe as festas do costume. Desta vez falou ao modo bíblico (estivera na véspera a folhear o Livro de Ezequiel, como soube depois) e perguntava-lhe: ""Como vai isso, filho do homem?"" ""Dize-me, filho do homem, onde estão os teus brinquedos?"" ""Queres comer doce, filho do homem? """,RO008MA
4012,1512,– Que filho do homem é esse? – perguntou-lhe Capitu agastada.,RO008MA
4013,1513,– São os modos de dizer da Bíblia.,RO008MA
4014,1514,– Pois eu não gosto deles – replicou ela com aspereza.,RO008MA
4015,1515,"– Tem razão, Capitu – concordou o agregado –. Você não imagina como a Bíblia é cheia de expressões cruas e grosseiras. Eu falava assim para variar... Tu como vais, meu anjo? Meu anjo, como é que eu ando na rua?",RO008MA
4016,1516,– Não – atalhou Capitu –; já lhe vou tirando esse costume de imitar os outros.,RO008MA
4017,1517,"– Mas tem muita graça; a mim, quando ele copia os meus gestos, parece-me que sou eu mesmo, pequenino. Outro dia chegou a fazer um gesto de D. Glória, tão bem que ela lhe deu um beijo em paga. Vamos, como é que eu ando?",RO008MA
4018,1518,"– Não, Ezequiel – disse eu –, mamãe não quer.",RO008MA
4019,1519,"Eu mesmo achava feio tal sestro. Alguns dos gestos já lhe iam ficando mais repetidos, como o das mãos e pés de Escobar; ultimamente, até apanhara o modo de voltar da cabeça deste, quando falava, e o de deixá-la cair, quando ria. Capitu ralhava. Mas o menino era travesso, como o diabo; apenas começamos a falar de outra cousa, saltou ao meio da sala, dizendo a José Dias:",RO008MA
4020,1520,– O senhor anda assim.,RO008MA
4021,1521,"Não pudemos deixar de rir, eu mais que ninguém. A primeira pessoa que fechou a cara, que o repreendeu e chamou a si foi Capitu.",RO008MA
4022,1522,"– Não quero isso, ouviu?",RO008MA
4023,1523,CXVII,RO008MA
4024,1524,AMIGOS PRÓXIMOS,RO008MA
4025,1525,"Já então Escobar deixara Andaraí e comprara uma casa no Flamengo, casa que ainda ali vi, há dias, quando me deu na gana experimentar se as sensações antigas estavam mortas ou dormiam só; não posso dizê-lo bem, porque os sonos, quando são pesados, confundem vivos e defuntos, a não ser a respiração. Eu respirava um pouco, mas pode ser que fosse do mar, meio agitado. Enfim, passei, acendi um charuto, e dei por mim no Catete; tinha subido pela rua da Princesa, uma rua antiga... Ó ruas antigas! Ó casas antigas! Ó pernas antigas! Todos nós éramos antigos, e não é preciso dizer que no mau sentido, no sentido de velho e acabado.",RO008MA
4026,1526,"Velha é a casa, mas não lhe alteraram nada. Não sei até se ainda tem o mesmo número. Não digo que número é para não irem indagar e cavar a história. Não é que Escobar ainda lá more nem sequer viva; morreu pouco depois, por um modo que hei de contar. Enquanto viveu, uma vez que estávamos tão próximos, tínhamos por assim dizer uma só casa, eu vivia na dele, ele, na minha, e o pedaço de praia entre a Glória e o Flamengo era como um caminho de uso próprio e particular. Fazia-me pensar nas duas casas de Matacavalos, com o seu muro de permeio.",RO008MA
4027,1527,"Um historiador da nossa língua, creio que João de Barros, põe na boca de um rei bárbaro algumas palavras mansas, quando os portugueses lhe propunham estabelecer ali ao pé uma fortaleza; dizia o rei que os bons amigos deviam ficar longe uns dos outros, não perto, para se não zangarem como as águas do mar que batiam furiosas no rochedo que eles viam dali. Que a sombra do escritor me perdoe, se eu duvido que o rei dissesse tal palavra nem que ela seja verdadeira.",RO008MA
4028,1528,"Provavelmente foi o mesmo escritor que a inventou para adornar o texto, e não fez mal, porque é bonita; realmente, é bonita. Eu creio que o mar então batia na pedra, como é seu costume, desde Ulisses e antes. Agora que a comparação seja verdadeira é que não. Seguramente há inimigos contíguos, mas também há amigos de perto e do peito. E o escritor esquecia (salvo se ainda não era do seu tempo), esquecia o adágio: longe dos olhos, longe do coração. Nós não podíamos ter os corações agora mais perto. As nossas mulheres viviam na casa uma da outra, nós passávamos as noites cá ou lá conversando, jogando ou mirando o mar. Os dous pequenos passavam dias, ora no Flamengo, ora na Glória.",RO008MA
4029,1529,"Como eu observasse que podia acontecer com eles o que se dera entre mim e Capitu, acharam todos que sim, e Sancha acrescentou que até já se iam parecendo. Eu expliquei:",RO008MA
4030,1530,– Não; é porque Ezequiel imita os gestos dos outros.,RO008MA
4031,1531,"Escobar concordou comigo, e insinuou que alguma vez as crianças que se frequentam muito acabam parecendo-se umas com as outras. Opinei de cabeça, como me sucedia nas matérias que eu não sabia bem nem mal. Tudo podia ser. O certo é que eles se queriam muito, e podiam acabar casados, mas não acabaram casados.",RO008MA
4032,1532,CXVIII,RO008MA
4033,1533,A MÃO DE SANCHA,RO008MA
4034,1534,"Tudo acaba, leitor; é um velho truísmo, a que se pode acrescentar que nem tudo o que dura dura muito tempo. Esta segunda parte não acha crentes fáceis; ao contrário, a ideia de que um castelo de vento dura mais que o mesmo vento de que é feito, dificilmente se despegará da cabeça, e é bom que seja assim, para que se não perca o costume daquelas construções quase eternas.",RO008MA
4035,1535,"O nosso castelo era sólido, mas um domingo... Na véspera tínhamos passado a noite no Flamengo, não só os dous casais inseparáveis, como ainda o agregado e prima Justina. Foi então que Escobar, falando-me à janela, disse-me que fôssemos lá jantar no dia seguinte; precisávamos falar de um projeto em família, um projeto para os quatro.",RO008MA
4036,1536,– Para os quatro? Uma contradança.,RO008MA
4037,1537,"– Não. Não és capaz de adivinhar o que seja, nem eu digo. Vem amanhã.",RO008MA
4038,1538,"Sancha não tirava os olhos de nós durante a conversa, ao canto da janela. Quando o marido saiu, veio ter comigo. Perguntou-me de que é que faláramos; disse-lhe que de um projeto que eu não sabia qual fosse; ela pediu-me segredo, e revelou-me o que era: uma viagem à Europa dali a dois anos. Disse isto de costas para dentro, quase suspirando. O mar batia com grande força na praia; havia ressaca.",RO008MA
4039,1539,– Vamos todos? – perguntei por fim.,RO008MA
4040,1540,– Vamos.,RO008MA
4041,1541,"Sancha ergueu a cabeça e olhou para mim com tanto prazer que eu, graças às relações dela e Capitu, não se me daria beijá-la na testa. Entretanto, os olhos de Sancha não convidavam a expansões fraternais, pareciam quentes e intimativos, diziam outra cousa, e não tardou que se afastassem da janela, onde eu fiquei olhando para o mar, pensativo. A noite era clara.",RO008MA
4042,1542,"Dali mesmo busquei os olhos de Sancha, ao pé do piano; encontrei-os em caminho. Pararam os quatro e ficaram diante uns dos outros, uns esperando que os outros passassem, mas nenhuns passavam. Tal se dá na rua entre dous teimosos. A cautela desligou-nos; eu tornei a voltar-me para fora. E assim posto entrei a cavar na memória se alguma vez olhara para ela com a mesma expressão, e fiquei incerto. Tive uma certeza só, é que um dia pensei nela, como se pensa na bela desconhecida que passa; mas então dar-se-ia que ela adivinhando... Talvez o simples pensamento me transluzisse cá fora, e ela me fugisse outrora irritada ou acanhada, e agora por um movimento invencível... Invencível; esta palavra foi como uma bênção de padre à missa, que a gente recebe e repete em si mesma.",RO008MA
4043,1543,"– O mar amanhã está de desafiar a gente – disse-me a voz de Escobar, ao pé de mim.",RO008MA
4044,1544,– Você entra no mar amanhã?,RO008MA
4045,1545,"– Tenho entrado com mares maiores, muito maiores. Você não imagina o que é um bom mar em hora bravia. É preciso nadar bem, como eu, e ter estes pulmões – disse ele batendo no peito –, e estes braços; apalpa.",RO008MA
4046,1546,"Apalpei-lhe os braços, como se fossem os de Sancha. Custa-me esta confissão, mas não posso suprimi-la; era jarretar a verdade. Nem só os apalpei com essa ideia, mas ainda senti outra cousa; achei-os mais grossos e fortes que os meus, e tive-lhes inveja; acresce que sabiam nadar.",RO008MA
4047,1547,"Quando saímos, tornei a falar com os olhos à dona da casa. A mão dela apertou muito a minha, e demorou-se mais que de costume.",RO008MA
4048,1548,"A modéstia pedia então, como agora, que eu visse naquele gesto de Sancha uma sanção ao projeto do marido e um agradecimento. Assim devia ser, mas um fluido particular que me correu todo o corpo desviou de mim a conclusão que deixo escrita. Senti ainda os dedos de Sancha entre os meus, apertando uns aos outros. Foi um instante de vertigem e de pecado. Passou depressa no relógio do tempo; quando cheguei o relógio ao ouvido trabalhavam só os minutos da virtude e da razão.",RO008MA
4049,1549,–... Uma senhora deliciosíssima – concluiu José Dias um discurso que vinha fazendo.,RO008MA
4050,1550,"– Deliciosíssima! – repeti com algum ardor, que moderei logo, emendando-me –: Realmente, uma bela noite!",RO008MA
4051,1551,"– Como devem ser todas as daquela casa – continuou o agregado –. Cá fora, não; cá fora o mar está zangado; escute.",RO008MA
4052,1552,"Ouvia-se o mar forte – como já se ouvia de casa –, a ressaca era grande e, a distância, viam-se crescer as ondas. Capitu e prima Justina, que iam adiante, detiveram-se numa das voltas da praia, e fomos conversando os quatro; mas eu conversava mal. Não havia meio de esquecer inteiramente a mão de Sancha nem os olhos que trocamos. Agora achava-lhes isto, agora, aquilo. Os instantes do diabo intercalavam-se nos minutos de Deus, e o relógio foi assim marcando alternativamente a minha perdição e a minha salvação. José Dias despediu-se de nós à porta. Prima Justina dormiu em nossa casa; iria embora, no dia seguinte, depois do almoço e da missa. Eu recolhi-me ao meu gabinete, onde me demorei mais que de costume.",RO008MA
4053,1553,"O retrato de Escobar, que eu tinha ali, ao pé do de minha mãe, falou-me como se fosse a própria pessoa. Combati sinceramente os impulsos que trazia do Flamengo; rejeitei a figura da mulher do meu amigo, e chamei-me desleal. Demais, quem me afirmava que houvesse alguma intenção daquela espécie no gesto da despedida e nos anteriores?",RO008MA
4054,1554,"Tudo podia ligar-se ao interesse da nossa viagem. Sancha e Capitu eram tão amigas que seria um prazer mais para elas irem juntas. Quando houvesse alguma intenção sexual, quem me provaria que não era mais que uma sensação fulgurante, destinada a morrer com a noite e o sono? Há remorsos que não nascem de outro pecado, nem têm maior duração. Agarrei-me a esta hipótese, que se conciliava com a mão de Sancha, que eu sentia de memória dentro da minha mão, quente e demorada, apertada e apertando...",RO008MA
